CNB,KaBuM,kStars,paiN,awp,United,BKG,INTZ,LBR,deX,JAYOB,Kabum B,Kabum O,CNB e-Sports Club,Dexterity Team,INTZ e-Sports,KaBuM! Black,Keyd Stars,paiN Gaming,IMP,INTZ R,KaBuM O,kWars,g3nerationX,INTZ Red, KaBuM! Orange,Big Gods,KaBuM! Orange,B Gods,Intz R,Jayob,Kabum o,Santos Dexterity , KaBuM! e-Sports,Operation Kino,RED Canids,OpK,REDC,g3x,OVL,RBRV,KaBuM! e-Sports,Operation Kino e-Sports,eChamp,GNS,INTZ.G,ProG,PRG,oNe,TShow,IHKS,VK,FLA,IDM,KBM,RPG BR,Redemption POA,Uppercut esports,Vivo Keyd,RDP,Team oNe eSports,Flamengo eSports,Redemption eSports Porto Alegre,FURIA Uppercut,Prodigy Esports,FURIA Esports,Santos e-Sports,Cruzeiro eSports,Flamengo Esports,LOUD,Rensga Esports,Vorax,2Kill Gaming,Amigos do 4Landerson,Brave e-Sports,JAYOB e-Sports,Keyd Warriors,Main Kalista,Santos Dexterity,Estúdio XP e-Sports,Robot E-Sports Team,Brave,EXP,BOT,2K,CNB Inf,INTZ AC,Sob Nova Direção,YGG E-Sports,IDMP,INTZ G,KEEP,IDM Pirata,Keep Gaming,Merciless Gaming,FREEDOM BR,IDM Gaming,Iron Hawks e-Sports,MGG,CNB TrW,Stay Gaming,5Fox,HKS,OPK,SUB,WP,Submarino Stars,WP Gaming,FKL,SAN,Falkol,Havan Liberty,Havan,Havan Liberty Gaming,ProGaming Esports,Rensga eSports,paiN Gaming Academy,RED Academy,Intergalaxy Tigers Gaming,Underrated,Cruzeiro Academy,Flamengo Academy,FURIA Academy,INTZ Academy,KaBuM! Academy,LOUD Academy,paiN Academy,Rensga Academy,Vorax Academy,Unnamed: 129,Azubu Blaze,Team WE,NaJin Shield,GJR,Azubu Frost,Dignitas,NaJin Sword,RoMg,Xenics Storm,Natus Vincere,CJ Entus,StarTale,IM,Counter Logic Gaming EU,Counter Logic Gaming Prime,MVP Blue,Jin Air Greenwings Falcons,MVP Ozone,Xenics Blast,CTU,cj blaze,Jin Air Greenwings Stealths,NaJin Black Sword,im2,mvp blue,najin white shield,skt t1 2,im,kt bullets,mig blitz,CJ Entus Blaze,SKT1 S,SKT1 K,Team NB,KT Rolster Bullets,sg blue,alienware arena,sg ozone,Team Dark,cj frost,jag stealths,jag falcons,xenics storm,KT Rolster Arrows,SK Telecom T1 K,Prime Optimus,SK Telecom T1 S,CJ Entus Frost,Midas FIO,Incredible Miracle,Samsung Galaxy Ozone,Jin Air Green Wings Falcons,Samsung Galaxy Blue,NaJin White Shield,Incredible Miracle 2,Incredible Miracle 1,Samsung Galaxy White,Bigfile Miracle,Jin Air Green Wings Stealths,MKZ,HUYA Tigers,Prime Clan,Xenics,Jin Air,KT Rolster,NaJin e-mFire,Samsung,SK Telecom T1,GET,Jin Air Green Wings,KT,Samsung Galaxy,CJ,SKT T1,Anarchy,Winners,KOO Tigers,Rebels Anarchy,SBENU,kt,Dark Wolves,Ever,SBENU Sonicboom,Afreeca Freecs,Kongdoo Monster,Longzhu Gaming,ROX Tigers,MVP,ESC Ever,SBENU Korea,bbq Olivers,Ever8 Winners,AFs,bbq,E8W,Kingzone DragonX,KSV,KZ,Griffin,KDM,Gen.G,Hanwha Life Esports,GEN,GRF,DAMWON Gaming,Team BattleComics,DWG,HLE,JAG,SANDBOX Gaming,SKT,ES Sharks,VSG (Korean Team),APK Prince,Team Dynamics,DragonX,T1,Seorabeol Gaming,DRX,SeolHaeOne Prince,DWG KIA,Fredit BRION,Liiv SANDBOX,Nongshim RedForce,Pathos,Tatoo,SQUARE,Stardust,WaY,I Gaming Star,RisingStar Gaming,Virtuoso Gaming,BPZ,MiraGe,RVS,BtC,IGS,RSG,HOU GAMING,RSSG,REVERSE Gaming,Rising SuperStar Gaming,APK,Awe King,Rising SuperStar,GC Busan Rising Star,ESS,WNS,Asura,Brion,VSG KR,Brion Blade,Asura (Korean Team),Spear Gaming,ESports Connected,GC Busan Ascension,Nine Tale,Rockhead,Element Mystic,OZ Gaming,ELaB x EXP,RunAway,WhereAreyouFrom,Awesome Spear,ESC Shane,hyFresh Blade,Afreeca Freecs Challengers,DRX Challengers,Fredit BRION Challengers,Gen.G Challengers,Hanwha Life Esports Challengers,KT Rolster Challengers,Liiv SANDBOX Challengers,Nongshim RedForce Challengers,T1 Challengers,CrowCrowd,CTRL PLAY,Dragon Army,Gambit Esports,One Breath Gaming,RoX (2014 CIS Team),Unicorns Of Love.CIS,Vega Squadron,Elements Pro Gaming,M19,Vaevictis eSports,DA,EPG,RoX CIS,Team Just,VAE,Vega,GMB CIS,Just,ROX CIS,Vae,VVT,Just A,VP,NV.CIS,RoX CIS ,Virtus.pro,Gambit.CIS,M19 Team,Natus Vincere.CIS,Team Just Alpha,ANX,Albus NoX Luna,Team Empire,HR,Na'Vi.CIS,Empire,Hard Random,Team Differential,Unnamed: 344,Comanche,Salary,Tricksters,Dolphins,Vaevictis Syndicate,Might Makes Right,col,clg,crs,ggu,dignitas,mrn,tsm,vulcun,CLG,GGU,CRS,DIG,TSM,V,Azure Cats,COL,DoubleBuff,Fidelis,Quantic,Team Astral Poke,MRN,TSB,Team Summon,VES,c9,c,d,v,ves,C9,VULCUN,COG,DTG,EG.NA,QUANTIC,CST,TWZ,VVV,Cloud9,Coast,Curse,Dignitas.1,XDG Gaming,Crs,C9T,coL.Black,LMQ,XDG,coL,Curse Academy,T8,F5,ZEN,coL.White,Crs Acad,Monster Kittens,Call Gaming,Fission Esports,Team LoLPro,NME,NTR,FSN,gravity gaming,team 8,team coast,Team Dignitas,tip,Team liquid,winterfox,GV,TIP,TL,TDK,WFX,gv,t8,Tip,Enemy,Team 8,Team Coast,Team Imagine,Counter Logic Gaming,Echo Fox,Immortals,NRG eSports,Renegades,Team Impulse,Team Liquid,Team SoloMid,IMT,NRG,Apex,REN,Apex Gaming,Phoenix1,Team EnVyUs,C9C,EFX,P1,TLA,FlyQuest,FLY,eUnited,GCU,nV,Liquid,100,Clutch Gaming,GGS,OpTic,Clutch,CG,FOX,OPT,OpTic Gaming,100 Thieves,Evil Geniuses.NA,Golden Guardians,compLexity.Black,compLexity.Red,vVv Gaming White,y so E-Sports,COMPLEXITY BLACK,COMPLEXITY RED,CURSE ACADEMY,LOLPRO,AOE,FFG,C,TGF,Denial eSports,WG,Denial,lolpro,xdg,affNity,BrawL.NA,CLG Black,Darkness,Enemy eSports,Infinity Esports (2015 North American Team),Roar,Rock Bottom Gorillas,Storm,Team Confound,Team Dragon Knights,Team Frostbite,Team Liquid Academy,The Arbiters,Zenith eSports,Final Five,Team Fusion,TSM Darkness,AKA,Aware Gaming,Fiction eSports,Maelstrom Gaming,Magnetic,Odyssey Gaming,Misfits (North American Team),RNGS,Cst,IMG,VTX,Astral Authority,Top Dog Gaming,Dream Team,Ember,Arsenal,Cloud9 Challenger,DFGL,dT,Apex Pride,Eanix,Nova eSports,Nova,Big Gods Jackals,Delta Fox,Team Secret NA,Toronto eSports,BGJ,Gates,Tempo,CLG.B,DFX,Liquid A,CLG.A,100 Thieves Academy,CLG Academy,Cloud9 Academy,Clutch Gaming Academy,Echo Fox Academy,FlyQuest Academy,Golden Guardians Academy,OpTic Gaming Academy,TSM Academy,c9a,efa,fqa,tla,100A,C9A,CLGA,CGA,FQA,100 Academy,C9 Academy,Clutch Academy,EF Academy,GGS Academy,OpTic Academy,TL Academy,Dignitas Academy,Evil Geniuses Academy,Immortals Academy,aaa,copenhagen wolves,db,EG.EU,fnatic,gg,giants,sk,CW,against All authority,Anexis eSports,Copenhagen Wolves,DragonBorns,GIANTS! Gaming,MeetYourMakers,mousesports,Samurai in Jeans,Sinners Never Sleep,TCM Gaming,Team ALTERNATE,Wizards e-Sports Club,Evil Geniuses.EU,Fnatic,Gambit Gaming,Lemondogs,Ninjas in Pyjamas,SK Gaming,Alliance,Gambit gaming,Millenium,shc xd,ROCCAT,A,FNC,GMB,SK,ROC,C9E,DNL EU,M,NIP,SHC,Gambit,Gambit Gaming.EU,H2K,SKP,UOL,Ascension,Giants,Cyber Gaming,Meloncats,gamers2,n!,Team Strix,Tricked,Different Dimension,RG,Sparta,Elements,MYM,CWA,h2k,Origen,uol,Unnamed: 630,GIANTS,H2k,Unicorns Of Love,mouz,G2 Esports,Giants Gaming,H2k-Gaming,Splyce,Team ROCCAT,Team Vitality,G2,VIT,Huma,FC Schalke 04,Unicorns of Love,S04,Misfits (European Team),OR,MSF,SPY,FNC.A,MSF.A,Mysterious Monkeys,exceL Esports,Misfits Gaming,Rogue (2018 European Team),Excel Esports,FC Schalke 04 Esports,Rogue (European Team),MAD Lions E.C. (LEC Team),MAD Lions,Astralis,Team Coast Gold,Gamers2,NiP,5 Sins,Annihilon Team,Fnatic Academy,LLL.W,Millenium Spirit,Ragnarok e-Sports,Team Nevo,Team Refuse,Team ROCK,ThunderBot SPARTA,Tricked eSports,LowLandLions.White,Reason,d EU,Black Ravens,Biskvitki Zakuska,Team Caseking,Denial.EU,Epic Avalanche,Ex Nihilo,Les Touristes,Low Priority,Phoenix Reborn,Team Dignitas EU,Virtual Gaming,WORTEX-Gaming,Denial eSports.Europe,Team Overclockers UK,E-corp Gaming,Giants Underdoges,Illuminar Honor Gaming,Renegades: Banditos,Slow and Furious,WSE,Inspire,EURONICS,G2 Vodafone,K1ck Black,Melty,Szef+6,Forge,Epsilon eSports,Misfits EU,Nerv,4G,Epsilon,AlienTech eSports,ALTERNATE aTTaX,ASUS,Bobaski,ESG,FNCA,Team Forge,Team Kinguin,Team Larssen,Team-LDLC,Misfits Academy,PSG,TK,AGO,Beautiful Talented Men,KIYF,MnM,Red Bulls,Reign,LDLC,Kinguin,Wind and Rain,RB,WAR,Crvena zvezda Esports,devils.one,Diabolus Esports,MAD Lions E.C.,Misfits Premier,NYYRIKKI White,SK Gaming Prime,AS Trenčín esports,Berlin International Gaming,Campus Party Sparks,Defusekids,eNsure,Fnatic Rising,For The Win Esports,Future Perfect WLGaming,Random 5,Rogue Esports Club,Splyce Vipers,Ventus Esports,ASUS ROG ELITE,Excel UK,FALKN,Origen BCN,Vitality.Bee,BIG,eSuba,Godsent,Vodafone Giants.Spain,WLGaming Esports,Electronik Generation,Intrepid Fox Gaming,K1ck Neosurf,Kenty,MAD Lions Madrid,PIGSPORTS,Racoon (Italian Team),Sector One,Team GamerLegion,Vipers Inc,AGO ROGUE,BT Excel,Energypot Wizards,FC Schalke 04 Evolution,GamersOrigin,LDLC OL,Movistar Riders,Team Singularity,YDN Gamers,7more7 Pompa Team,CR4ZY,EGN Esports,Five Kings,G2 Arctic,Iron Wolves,LowLandLions,Riddle Esports,SAMCLAN Esports Club,SINNERS Esports,Samsung Morning Stars,SuppUp eSports,Crest Gaming Act,DetonatioN FocusMe,Fukuoka SoftBank Hawks gaming,Rascal Jester,Sengoku Gaming,V3 Esports,AXIZ,Burning Core,BCO,CG Act,DFM,RJ,SGG,USG,V3,CG ACT,PGM,PENTAGRAM,7th heaven,Rampage,RPG,SCARZ,Team BlackEye,Unsold Stuff Gaming,Oz RPG,Apex R Gaming,Ozone Rampage,Rabbitfive,DetonatioN RabbitFive,Salvage Javelin,AKIHABARA ENCOUNT,BQB,SCARZ Burning Core,7h,CRES,DNR,OD,Dragonfly Gaming,All Knights,Furious Gaming,Infinity Esports (Latin American Team),Rainbow7,Estral Esports,Isurus,Kaos Latin Gamers,XTEN Esports,Azules Esports,Infinity eSports CR,Pixel Esports Club,Isurus Gaming,INF CR,ISG,R7,FG,KLG,MAD Lions E.C. Colombia,iG,OMG,PE,Royal,LM,WE,Spider CN,WoA,EP.HK,lmq,Royal HZ,yg,edg,ep.hk,ig,lgd,omg,pe,royal,we,EDG,LGD,SH Royal,Team WE.1,Team WE Acad,YG,vg.s,ep.c,ep,team dk,we.a,GTF,WOA,EdwarD Gaming,Energy Pacemaker,Gamtee,Invictus Gaming,LGD Gaming,Oh My God,Snake Esports,Star Horn Royal Club,Team King,Masters 3,Vici Gaming,Snake,King,VG,ADG,EP,GT,KX.H,LDG,M3,SHR,EDward Gaming,Qiao Gu,Royal Never Give Up,Unlimited Potential,IG,QG,2144 Danmu Gaming,Unnamed: 913,EP.A,Hyper Youth Gaming,Qiao Gu Reapers,RNG,Snake eSports,MF Gaming,Young Miracles,Game Talents,I May,Newbee,Saint Gaming,YM,QG Reapers,IMAY,QGR,DAN,GMT,DAN Gaming,JD Gaming,Suning Gaming,SNG,BLG,FPX,JDG,ROG,TOP,Rogue Warriors,Bilibili Gaming,FunPlus Phoenix,SinoDragon,Suning,Topsports Gaming,Victory Five,SinoDragon Gaming,Dominus Esports,LNG Esports,Top Esports,eStar,eStar (Chinese Team),Rare Atom,ThunderTalk Gaming,AcFun e-Sports Club,All Gamers,Dream Catcher,Energy Pacemaker.The One ,Gamefy ,Kx.Cash ,Kx.Happy ,Stand Point Gaming ,Titan Catipay  ,Team DK,Team RM ,Team WE Academy  ,Vici Esports , Vici Gaming ,Wings of Aurora ,Young Glory ,ACFUN,EPC,Gamtee Fenghui,Kx.Happy,LING,Snake.Q,KING,Team RM,Vici Point Gaming,Vici Stand Gaming,Young Glory,Wings of Aurora,Vici Potential Gaming,Energy Pacemaker.Carries,AD Gaming,Legend Dragon,SHE, Stand Point Gaming, Energy Pacemaker.A, Positive Energy,Team WE Future,Oh My Dream,2144 Gaming,Kx.H,OMD,WEF,VGP,2144,EPA,Stand Point Gaming,Energy Pacemaker.All,ShowTime,T.Bear Gaming,TBG,2144 D,HYG,NewBee,EDward Esports,IN Gaming,Newbee Young,Revenger,Wan Yoo,ZTR Gaming,EDE,MFG,SH Royal Club,TCS Gaming,Team KungFu,Wan Yoo Dream,NBY,RVGR,TCS,WYD,DS Gaming,Gama E-Sport Dream,Mighty Eagle,NON Gaming,Royal Club,SN Gaming,DS,Joy Dream,Moss Seven Club,Team Fighter,Team Hurricane,KeyMedia,Suning Gaming-S,TS Gaming,TyLoo,VP Game,Liberty Zeal Queue,QNG Team,Rogue Warriors Shark,Scorpio Game,SHEINOO,Si Yi Xuan E-Sport,CCfuture,King of Future,Peoples Red Wolf Gaming,ShadowCream,ThunderoBot Gaming,Victorious Gaming,Big One Gaming,LanXiang Gaming,OnlyGame,VC Gaming,VS Gaming,ME,MSC,SHA,SDG,TF,UP,SanHe Gaming,Vortex Team,DengKaiLi,OuYi,Si Yi Xuan,CQG,KOF,PRW,VTSG,WuDu,BOGG,JDM,LPY,VSG,VRG,87,Bilibili Gaming Junior,EDward Gaming Youth Team,FunPlus Phoenix Blaze,Gama Dream,Invictus Gaming Young,Legend Esport Gaming,LinGan e-Sports,Team WE Academy,Triumphant Song Gaming,D7G eSports Club,Dominus eSports.Y,LinGan E-Sports,LNG Academy,SDX Gaming,Suning-S,Vici Gaming Potential,All Combo,Dominus Esports.Y,eStar.Y,LGD.Y,WanZhen Esports Club,Dominus Esports Young,eStar Young,JingNetGame,LGD Gaming Young Team,DMOY,ESY,FPB,IGY,LEG,LGDY,SDX,SNG-S,WEA,TESC,VGPO,Kaisa Gaming,MAX E-Sports Club,Avant Garde,Legacy eSports,The Chiefs eSports Club,Dire Wolves,Team Immunity,Team 4Not.OCE,Sudden Fear,Rich Gang,Unnamed: 1125,Chiefs,Legacy,Best Players Ocean,Sin Gaming,Absolute,Alter Ego,Imperium,Legacy Genesis,HLN,Infernum Gaming,Legacy Esports,The Chiefs Esports Club,Trident Esports,Abyss R,CFB,INF,Trident,Abyss Esports,Hellions,Tainted Minds,Exile5,Abyss,DW,LGC,Sin,tM,x5,Outlaws,Team Regicide,Av,tm gaming,RGC,Abyss AcADemy,TM gaming,Bombers,ORDER,Tectonic,Avant Gaming,Mammoth Esports,BMR,CHF,ORD,Chiefs Academy,Chiefs Esports Club,Gravitas,MAMMOTH,Pentanet.GG,PEACE (Oceanic Team),Abyss Esports White,Krispy Kreme Crew,AlterEgo,4Not,Zero,Against All Odds,Abyss Esports Red,Alpha Sydney,Chiefs Black,Legion Gaming (2016 Oceanic Team),Sentinels ESC,TEAM4NOT.OCE,Nuovo Gaming,Reload eSports,Sin Academy,Team Exile5,Corvidae,Tainted Minds Blue,Team Noxide,Abyss Academy,Athletico Esports,Lynx,Avant Academy,Bombers Academy,Crimson Gaming,Dark Sided,Dire Cubs,Emprox,Ground Zero,Intuition,Mammoth Academy,ORDER Academy,QUT Tigers,Tectonic Academy,Gravitas Academy,UQ Union,UTS Esports,Pentanet.GG Rise,RMIT Redbacks,ahq eSports Club,Alpha Esports,Berjaya Dragons,Hong Kong Attitude,J Team,Liyab Esports,Machi E-Sports,Nova Esports (Thai Team),Resurgence,Talon Esports,Machi Esports,PSG Talon,Impunity,Panic Time,Beyond Gaming,BOOM Esports,ATLAS eSports Team,Beşiktaş e-Sports Club,Big Plays Incorporated,Dark Passage,HWA Gaming,NumberOne Esports,Team Turquality,ZONE eSports,Atlas,BJK,DP,HWA,NR1,TT,ANT,BPI,CEC,Crew e-Sports Club,Oyun Hizmetleri,OH,atlas,mym.tr,oh,Team AURORA,Beşiktaş.Oyun Hizmetleri,CILEKLER,SuperMassive eSports,CLK,Imperial,Turquality,VA,BJK.OH,SUP,AUR,SUP TNG,FEN,Galakticos,Galatasaray Esports,P3P,GAL,RBE,YCE,CAP,BS,Pars,RY,Royal Youth,1907 Fenerbahçe Esports,Beşiktaş Esports,Bursaspor Esports,Istanbul Wild Cats,5 Ronin,Istanbul Wildcats,Papara SuperMassive,NASR eSports Turkey,SuperMassive Esports,ANT Gaming,OHC,FMF eSports Club,HAT Gaming,MeetYourMakers.tr,Secrets of Assassination,We Make The Future,bpi,ohc,ÇAYDANLIK,FMF,Open Mid,Red Flag,Victorious Ace,Future Fighters,Mod-Z,SAW Esports,SuperMassive TNG,Cappadocia ESC,Team Orora,ATLAS,TV,Royal Bandits,MCM,Cappa,Aftershock Esports,Fenerbahçe Academy,Beşiktaş Academy,Bursaspor Academy,Dark Passage Academy,Galakticos Academy,Galatasaray Academy,HWA Academy,RY Academy,SuperMassive Academy,AURORA Academy,1907 Fenerbahçe Academy,Istanbul Wild Cats Academy,Royal Youth Academy,Team AURORA Academy,5 Ronin Academy,Istanbul Wildcats Academy,NASR eSports Turkey Academy,Hanoi Dragons,Aces Gaming (Vietnamese Team),Hanoi Phoenix,HoL Element,G5 E-Sport Fate Team,Tt Esports Boba,269 Gaming,Xgame,Full Louis,Saigon Jokers,APU,Boba Marines,269,ZOT,HTT,CBC,HLG,NGE,An Phat Ultimate,Saigon Mongaming,EHU,MES,UTM,YGE,Adonis Playting,CTR,Long Xuyen Gaming,EVOS Esports,Fighters Gaming,Hall of Fame,New Power Esports,Cherry Gaming,FFQTV Gaming,FTV Esports,GIGABYTE Marines,Ultimate,Young Generation,EVOS,FFQ,HOF,MEG,NPE,Cube Adonis,FTV,GAM Esports,PVB,Vikings,CubeA,LP Gaming,Sky,CERBERUS Esports (Vietnamese Team),Cherry Esports,Friends Forever QTV Gaming,Phong Vũ Buffalo,Sky Gaming,Friends Forever Gaming,Adonis Esports,QTV Gaming,Dashing Buffalo,Lowkey Esports.Vietnam,Team Flash.Vietnam,Super Guy Destroys,Team Secret (Vietnamese Team),V Gaming Adonis,OverPower Esports,Percent Esports,Saigon Buffalo,Luxury Esports,V Gaming,Burst The Sky Esports,GMedia Luxury,SBTC Esports,ahq,CLG,FW,G2,RNG,SKT,SUP,DW,GIGABYTE Marines,ISG,Lyon Gaming (2013 Latin American Team),RPG,REDC,TSM,VP,MES,WE,ASC,EVOS,Gambit.CIS,KaBuM,KLG,PGM,R7,FNC,KZ,TL,1907 Fenerbahçe Esports,Bombers,DetonatioN FocusMe,Flash Wolves,INTZ e-Sports,Isurus Gaming,MEGA,Phong Vũ Buffalo,Team Liquid,Vega Squadron,G2 Esports,Invictus Gaming,SK Telecom T1,CLG Prime,MME FERUS,CRS,DIG,TD,Team Legion,TSM,TSM.EVO,C9,FNC,GAB,Gambit,GG.EU,LD,Mineski,NJBS,OMG,Royal,SSO,SKT T1,V,ahq e-Sports Club,A,Cloud9,DP,EDG,KaBuM,LMQ,NJWS,SSB,SSW,SK,SH Royal,TPA,Team SoloMid,Bangkok Titans,Counter Logic Gaming,EDward Gaming,Flash Wolves,Fnatic,H2k-Gaming,Invictus Gaming,KOO Tigers,KT Rolster,LGD Gaming,Origen,paiN Gaming,SK Telecom T1,Albus NoX Luna,G2 Esports,I May,INTZ,ROX Tigers,Royal Never Give Up,Samsung Galaxy,Splyce,FEN,DW,Gambit Esports,HKA,KLG,Lyon Gaming (2013 Latin American Team),RPG,oNe,WE,YGE,ahq,FW,G2,GIGABYTE Marines,IMT,LZ,MSF,RNG,Samsung,DFM,GRX,GMB CIS,INF CR,SUP,Clutch Gaming,DAMWON Gaming,DetonatioN FocusMe,Flamengo eSports,Hong Kong Attitude,Isurus Gaming,Lowkey Esports.Vietnam,MAMMOTH,MEGA,Royal Youth,Unicorns Of Love.CIS,FunPlus Phoenix,GAM Esports,Griffin,J Team,Team Liquid,Legacy Esports,MAD Lions,PSG Talon,Rainbow7,Papara SuperMassive,V3 Esports,DRX,FlyQuest,Gen.G,JD Gaming,Machi Esports,Rogue (European Team),Suning,Top Esports,CLG,Jin Air,LGD,Origen,TSM,UOL,C9,Ever,FNC,H2K,QG,DIG,Counter Logic Gaming,Fnatic,Qiao Gu Reapers,Royal Never Give Up,SK Telecom T1,Team SoloMid,Edward Gaming,Team WE,A,Lyon Gaming (2013 Latin American Team),paiN,AH,DWS,Gambit Gaming,d,ROCCAT,AHQ,Avant Garde,BKT,SAJ,TPA,yoe.FW,CJ,Gambit,GET,SK,WE,CW,NIP,TCM,Team Turquality BLUE,RED,CGA Ls,CJ Frost,DFM,HKA,iG,KLH,SGS,TPS,CNB,FG,ISG,M,OW,7w,KT Bullets,CLG Prime,CLG Black,Dignitas,Curse,Team Legion,DirtNap Gaming,Monomaniac Ferus,td,fear,clg prime,clg black,dignitas,crs,al na,Team Split Push,Infinite Odds|,New World Eclipse|,Denial Esports|,Curse Academy|,Reality Check Gaming,Aware Gaming, To Be Determined,compLexity Gaming,aaa,aquilongicorne,bgs5boostedanimals,Bonobo eSport Gaming,Free rp,GG Call Nash,Infamous,Katrina FR,Lamasticrew Black,Mad Theory,m,melty,Revolt Esport,ROG School,Team E2G,Tonerre TF GG,The Kappa TEAM,infamous,Melty,Millenium,E2G,exceL eSports,GLB Blue,ManaLight,MnM Gaming,NUEL Titans,Renegades: Banditos,TCA eSports,Team Paria,Choke Gaming,Cliff is a Boosted Animal,Exertus Esports,FM eSports,MnM,RNB,TCA,Choke,Exertus,ManaL,Akkrin,Akuryo,A league of legends team,Batmani Begins,Desolate,Ferocity eSports,GLB eSports,Hyper Mecha Ninja,Ireland lmao,Last Remedy,Perilous Void,Protect the KD,Simiarex,Sloth Kingdom Gaming,Team Critical Mass,Teaser,Perilous Gaming Void,Sensei UK,EB,xL
