From,To
MoonBlack (Leung Chung Hong (梁頌康)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
MoonBlack (Leung Chung Hong (梁頌康)),Tak (Vong Tak Seng) (Vong Tak Seng (黃德誠))
MoonBlack (Leung Chung Hong (梁頌康)),Wing (Lam Wing Chun (林永俊))
MoonBlack (Leung Chung Hong (梁頌康)),Skywalk (Wong Chun Him (黃俊謙))
MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿)),Tak (Vong Tak Seng) (Vong Tak Seng (黃德誠))
Tak (Vong Tak Seng) (Vong Tak Seng (黃德誠)),Skywalk (Wong Chun Him (黃俊謙))
Nestea (Hsu Bao-Yuan (許寶遠)),Woody (Lin Hung-Yu (林弘裕))
Kanji (Ren Motomitsu),Doedoii (Edrian Brancia)
Kanji (Ren Motomitsu),Rex (Kim Tae-yeon (김태연))
Kanji (Ren Motomitsu),Dawn (Kyle Leird Somera) (Kyle Leird Somera)
Kanji (Ren Motomitsu),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Kanji (Ren Motomitsu),Cabbage (Akarawat Wangsawat)
Kanji (Ren Motomitsu),Tgee (Gerald Gianne Gelacio)
Doedoii (Edrian Brancia),Dawn (Kyle Leird Somera) (Kyle Leird Somera)
Doedoii (Edrian Brancia),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Doedoii (Edrian Brancia),Tgee (Gerald Gianne Gelacio)
Rex (Kim Tae-yeon (김태연)),Dawn (Kyle Leird Somera) (Kyle Leird Somera)
Rex (Kim Tae-yeon (김태연)),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Rex (Kim Tae-yeon (김태연)),Tgee (Gerald Gianne Gelacio)
Dawn (Kyle Leird Somera) (Kyle Leird Somera),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Dawn (Kyle Leird Somera) (Kyle Leird Somera),Cabbage (Akarawat Wangsawat)
Dawn (Kyle Leird Somera) (Kyle Leird Somera),Tgee (Gerald Gianne Gelacio)
Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸)),Cabbage (Akarawat Wangsawat)
Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸)),Tgee (Gerald Gianne Gelacio)
Cabbage (Akarawat Wangsawat),Tgee (Gerald Gianne Gelacio)
PK (Hsieh Yu-Ting (謝宇庭)),Dreamer (Tseng Chien-Hung (曾建泓))
Gemini (Huang Chu-Xuan (黃楚軒)),Dreamer (Tseng Chien-Hung (曾建泓))
Mission (Chen Hsiao-Hsien (陳孝銜)),Dreamer (Tseng Chien-Hung (曾建泓))
Bruce (Chiu Chih-Chun (邱致鈞)),Dreamer (Tseng Chien-Hung (曾建泓))
Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強)),Dreamer (Tseng Chien-Hung (曾建泓))
Dreamer (Tseng Chien-Hung (曾建泓)),Mountain (Xue Zhao-Hong) (Xue Zhao-Hong (薛兆鴻))
Rockky (Atit Phaomuang),Coldenfeet (Pongsatorn Kornrat)
Rockky (Atit Phaomuang),DeuL (Kim Deul (김들))
Ryan (Lee Jun-seok (이준석)),Coldenfeet (Pongsatorn Kornrat)
Ryan (Lee Jun-seok (이준석)),DeuL (Kim Deul (김들))
G4 (Nuttapong Menkasikan),Coldenfeet (Pongsatorn Kornrat)
G4 (Nuttapong Menkasikan),DeuL (Kim Deul (김들))
Coldenfeet (Pongsatorn Kornrat),PoP (Ha Min-wook (하민욱))
Coldenfeet (Pongsatorn Kornrat),WarL0cK (Pawat Ampaporn)
Coldenfeet (Pongsatorn Kornrat),DeuL (Kim Deul (김들))
PoP (Ha Min-wook (하민욱)),DeuL (Kim Deul (김들))
WarL0cK (Pawat Ampaporn),DeuL (Kim Deul (김들))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Tank (Park Dan-won (박단원))
River (Kim Dong-woo) (Kim Dong-woo (김동우)),Tank (Park Dan-won (박단원))
Tank (Park Dan-won (박단원)),Unified (Wong Chun Kit (黃俊杰))
Tank (Park Dan-won (박단원)),Kaiwing (Ling Kai Wing (凌啟榮))
Tank (Park Dan-won (박단원)),Bigfafa (Seo Min-seok (서민석))
Tank (Park Dan-won (박단원)),Saroo (Lee Jong-won (이종원))
Shinsekai (Alex Tan Yew Ming),Quake (Kenneth Chan Jun Jie)
Shinsekai (Alex Tan Yew Ming),Kusuo (Jordan Lum)
Shinsekai (Alex Tan Yew Ming),BoxeR (Cheng Yu Kit) (Cheng Yu Kit)
Shinsekai (Alex Tan Yew Ming),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Shinsekai (Alex Tan Yew Ming),OMO (Leonard Loh)
Epic (Wu Chun Hin (胡晉軒)),Quake (Kenneth Chan Jun Jie)
Epic (Wu Chun Hin (胡晉軒)),Kusuo (Jordan Lum)
Epic (Wu Chun Hin (胡晉軒)),BoxeR (Cheng Yu Kit) (Cheng Yu Kit)
Epic (Wu Chun Hin (胡晉軒)),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Epic (Wu Chun Hin (胡晉軒)),OMO (Leonard Loh)
Raven (Kenneth Goh Kai Yang) (Kenneth Goh Kai Yang),Quake (Kenneth Chan Jun Jie)
Raven (Kenneth Goh Kai Yang) (Kenneth Goh Kai Yang),Kusuo (Jordan Lum)
Raven (Kenneth Goh Kai Yang) (Kenneth Goh Kai Yang),BoxeR (Cheng Yu Kit) (Cheng Yu Kit)
Raven (Kenneth Goh Kai Yang) (Kenneth Goh Kai Yang),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Raven (Kenneth Goh Kai Yang) (Kenneth Goh Kai Yang),OMO (Leonard Loh)
Mexi (Martin Lew),Kusuo (Jordan Lum)
Mexi (Martin Lew),BoxeR (Cheng Yu Kit) (Cheng Yu Kit)
Mexi (Martin Lew),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Mexi (Martin Lew),OMO (Leonard Loh)
Quake (Kenneth Chan Jun Jie),BoxeR (Cheng Yu Kit) (Cheng Yu Kit)
Quake (Kenneth Chan Jun Jie),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Quake (Kenneth Chan Jun Jie),OMO (Leonard Loh)
Kusuo (Jordan Lum),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Kusuo (Jordan Lum),OMO (Leonard Loh)
BoxeR (Cheng Yu Kit) (Cheng Yu Kit),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
BoxeR (Cheng Yu Kit) (Cheng Yu Kit),OMO (Leonard Loh)
Jensen (Jensen Goh) (Jensen Goh (吳乾生)),OMO (Leonard Loh)
Minji (Lu Po-Wei (呂柏緯)),Do1u1u (Tsai Chien-Cheng (蔡健成))
Minji (Lu Po-Wei (呂柏緯)),Axin (Huang Teng-Hsin (黃登鑫))
PK (Hsieh Yu-Ting (謝宇庭)),Atlen (Sung Ya-Lun (宋亞倫))
Gemini (Huang Chu-Xuan (黃楚軒)),Atlen (Sung Ya-Lun (宋亞倫))
Mission (Chen Hsiao-Hsien (陳孝銜)),Atlen (Sung Ya-Lun (宋亞倫))
Atlen (Sung Ya-Lun (宋亞倫)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Atlen (Sung Ya-Lun (宋亞倫)),Dreamer (Tseng Chien-Hung (曾建泓))
Atlen (Sung Ya-Lun (宋亞倫)),Mountain (Xue Zhao-Hong) (Xue Zhao-Hong (薛兆鴻))
TOPKING (Kim Yeon-su (김연수)),Qaspiel (Eric Sia Sze Pin)
TOPKING (Kim Yeon-su (김연수)),Shera (Winston Tai Yi Sheng)
TOPKING (Kim Yeon-su (김연수)),Blaze (Jia Xiang) (Jia Xiang)
TOPKING (Kim Yeon-su (김연수)),Smerv (Mervyn Yee Xuan Wen)
Qaspiel (Eric Sia Sze Pin),Shera (Winston Tai Yi Sheng)
Qaspiel (Eric Sia Sze Pin),Blaze (Jia Xiang) (Jia Xiang)
Qaspiel (Eric Sia Sze Pin),Smerv (Mervyn Yee Xuan Wen)
Shera (Winston Tai Yi Sheng),Blaze (Jia Xiang) (Jia Xiang)
Shera (Winston Tai Yi Sheng),Smerv (Mervyn Yee Xuan Wen)
Blaze (Jia Xiang) (Jia Xiang),Smerv (Mervyn Yee Xuan Wen)
Ziv (Chen Yi) (Chen Yi (陳奕)),Revelate (Jan Raphael Retance)
Ziv (Chen Yi) (Chen Yi (陳奕)),yjy (David Emmanuel D. Tapang)
Revelate (Jan Raphael Retance),yjy (David Emmanuel D. Tapang)
3z (Chen Han (陳翰)),kiy1n9 (Dai Yi-Peng (戴伊鹏))
3z (Chen Han (陳翰)),Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維))
3z (Chen Han (陳翰)),AN (Chou Chun-An (周俊諳))
3z (Chen Han (陳翰)),Zihan (Shan Zi-Qi (单子起))
kiy1n9 (Dai Yi-Peng (戴伊鹏)),Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維))
kiy1n9 (Dai Yi-Peng (戴伊鹏)),AN (Chou Chun-An (周俊諳))
kiy1n9 (Dai Yi-Peng (戴伊鹏)),Zihan (Shan Zi-Qi (单子起))
Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維)),AN (Chou Chun-An (周俊諳))
Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維)),Zihan (Shan Zi-Qi (单子起))
AN (Chou Chun-An (周俊諳)),Zihan (Shan Zi-Qi (单子起))
Azhi (Huang Shang-Chih (黃上鋕)),Eren (Khor Yih Jiet) (Khor Yih Jiet)
Enso (Liang En-Shuo (梁恩碩)),Eren (Khor Yih Jiet) (Khor Yih Jiet)
Minji (Lu Po-Wei (呂柏緯)),Eren (Khor Yih Jiet) (Khor Yih Jiet)
Eren (Khor Yih Jiet) (Khor Yih Jiet),K2 (Law Chi Kit (羅智傑))
Liang (Wu Liang-Te (吳亮德)),Husha (Huang Zi-Wei (黃梓維))
Liang (Wu Liang-Te (吳亮德)),Husky (Huang Chin-Cheng (黃錦誠))
Liang (Wu Liang-Te (吳亮德)),Maoan (Chien Mao-An (簡茂安))
Liang (Wu Liang-Te (吳亮德)),Doggo (Chiu Tzu-Chuan (邱梓銓))
Liang (Wu Liang-Te (吳亮德)),Kino (Wu Hsin-Jung (吳欣榮))
PK (Hsieh Yu-Ting (謝宇庭)),Husha (Huang Zi-Wei (黃梓維))
PK (Hsieh Yu-Ting (謝宇庭)),Maoan (Chien Mao-An (簡茂安))
PK (Hsieh Yu-Ting (謝宇庭)),Doggo (Chiu Tzu-Chuan (邱梓銓))
PK (Hsieh Yu-Ting (謝宇庭)),Kino (Wu Hsin-Jung (吳欣榮))
Husha (Huang Zi-Wei (黃梓維)),Husky (Huang Chin-Cheng (黃錦誠))
Husha (Huang Zi-Wei (黃梓維)),Maoan (Chien Mao-An (簡茂安))
Husha (Huang Zi-Wei (黃梓維)),Doggo (Chiu Tzu-Chuan (邱梓銓))
Husha (Huang Zi-Wei (黃梓維)),Kino (Wu Hsin-Jung (吳欣榮))
Husky (Huang Chin-Cheng (黃錦誠)),Doggo (Chiu Tzu-Chuan (邱梓銓))
Husky (Huang Chin-Cheng (黃錦誠)),Kino (Wu Hsin-Jung (吳欣榮))
Maoan (Chien Mao-An (簡茂安)),Doggo (Chiu Tzu-Chuan (邱梓銓))
Maoan (Chien Mao-An (簡茂安)),Kino (Wu Hsin-Jung (吳欣榮))
Doggo (Chiu Tzu-Chuan (邱梓銓)),Kino (Wu Hsin-Jung (吳欣榮))
Rockky (Atit Phaomuang),Epic (Wu Chun Hin (胡晉軒))
Rockky (Atit Phaomuang),Ruby (Lee Sol-min (이솔민))
Rockky (Atit Phaomuang),Wako (Tsou Wei-Yang (鄒惟洋))
Epic (Wu Chun Hin (胡晉軒)),Ruby (Lee Sol-min (이솔민))
Epic (Wu Chun Hin (胡晉軒)),Wako (Tsou Wei-Yang (鄒惟洋))
Epic (Wu Chun Hin (胡晉軒)),PoP (Ha Min-wook (하민욱))
Ruby (Lee Sol-min (이솔민)),Wako (Tsou Wei-Yang (鄒惟洋))
Ruby (Lee Sol-min (이솔민)),PoP (Ha Min-wook (하민욱))
Wako (Tsou Wei-Yang (鄒惟洋)),PoP (Ha Min-wook (하민욱))
Rock (Tsai Chung-Ting) (Tsai Chung-Ting (蔡忠廷)),Patience (Liu Hsuan (劉軒))
Rock (Tsai Chung-Ting) (Tsai Chung-Ting (蔡忠廷)),Kongyue (Hsiao Jen-Tso (蕭任佐))
Rock (Tsai Chung-Ting) (Tsai Chung-Ting (蔡忠廷)),B1ven (Wu Hao-Wei (吳浩瑋))
Rock (Tsai Chung-Ting) (Tsai Chung-Ting (蔡忠廷)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
Rock (Tsai Chung-Ting) (Tsai Chung-Ting (蔡忠廷)),Wing (Lam Wing Chun (林永俊))
Patience (Liu Hsuan (劉軒)),B1ven (Wu Hao-Wei (吳浩瑋))
Patience (Liu Hsuan (劉軒)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
Patience (Liu Hsuan (劉軒)),Wing (Lam Wing Chun (林永俊))
Kongyue (Hsiao Jen-Tso (蕭任佐)),B1ven (Wu Hao-Wei (吳浩瑋))
Kongyue (Hsiao Jen-Tso (蕭任佐)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
Kongyue (Hsiao Jen-Tso (蕭任佐)),Wing (Lam Wing Chun (林永俊))
B1ven (Wu Hao-Wei (吳浩瑋)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
B1ven (Wu Hao-Wei (吳浩瑋)),Wing (Lam Wing Chun (林永俊))
TOPKING (Kim Yeon-su (김연수)),CYH (Chen Yi-Hui (陈艺辉))
CYH (Chen Yi-Hui (陈艺辉)),Shera (Winston Tai Yi Sheng)
CYH (Chen Yi-Hui (陈艺辉)),Blaze (Jia Xiang) (Jia Xiang)
CYH (Chen Yi-Hui (陈艺辉)),Smerv (Mervyn Yee Xuan Wen)
Rest (Hsu Shih-Chieh (徐士傑)),Mission (Chen Hsiao-Hsien (陳孝銜))
Driver (Shen Zong-Hua (沈宗樺)),Mission (Chen Hsiao-Hsien (陳孝銜))
Driver (Shen Zong-Hua (沈宗樺)),Woody (Lin Hung-Yu (林弘裕))
Hana (Chen Chih-Hao (陳志豪)),Mission (Chen Hsiao-Hsien (陳孝銜))
Mission (Chen Hsiao-Hsien (陳孝銜)),Lilv (Chen Chin-Han (陳縉翰))
Mission (Chen Hsiao-Hsien (陳孝銜)),Woody (Lin Hung-Yu (林弘裕))
Speltz (Jay Tabarangao),Doedoii (Edrian Brancia)
Speltz (Jay Tabarangao),Kanji (Ren Motomitsu)
Speltz (Jay Tabarangao),Dawn (Kyle Leird Somera) (Kyle Leird Somera)
Speltz (Jay Tabarangao),Cresho (Jan Edward Hortizuela)
Doedoii (Edrian Brancia),Cresho (Jan Edward Hortizuela)
Kanji (Ren Motomitsu),Cresho (Jan Edward Hortizuela)
Dawn (Kyle Leird Somera) (Kyle Leird Somera),Cresho (Jan Edward Hortizuela)
Likai (Liao Li-Kai (廖俐凱)),Gemini (Huang Chu-Xuan (黃楚軒))
Likai (Liao Li-Kai (廖俐凱)),JimieN (Tseng Hao-Chun (曾浩鈞))
Likai (Liao Li-Kai (廖俐凱)),Atlen (Sung Ya-Lun (宋亞倫))
Likai (Liao Li-Kai (廖俐凱)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Gemini (Huang Chu-Xuan (黃楚軒)),JimieN (Tseng Hao-Chun (曾浩鈞))
JimieN (Tseng Hao-Chun (曾浩鈞)),Atlen (Sung Ya-Lun (宋亞倫))
JimieN (Tseng Hao-Chun (曾浩鈞)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠))
River (Kim Dong-woo) (Kim Dong-woo (김동우)),Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠))
Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠)),Unified (Wong Chun Kit (黃俊杰))
Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠)),Kaiwing (Ling Kai Wing (凌啟榮))
