From,To
Kami (Gabriel Bohm Santos) (Gabriel Santos),SacyR (Gustavo Rossi)
Kami (Gabriel Bohm Santos) (Gabriel Santos),Eryon (Márcio Reis)
Kami (Gabriel Bohm Santos) (Gabriel Santos),Neki (Vinícius Ghilardi)
brTT (Felipe Gonçalves),Picoca (Matheus Tavares)
brTT (Felipe Gonçalves),MiT (Gabriel Souza)
brTT (Felipe Gonçalves),Ayel (Marcelo Mello)
brTT (Felipe Gonçalves),Caos (Jonas Vriesman) (Jonas Vriesman)
brTT (Felipe Gonçalves),Brucer (Bruno Pereira)
brTT (Felipe Gonçalves),SacyR (Gustavo Rossi)
brTT (Felipe Gonçalves),Eryon (Márcio Reis)
brTT (Felipe Gonçalves),Neki (Vinícius Ghilardi)
Picoca (Matheus Tavares),Ayel (Marcelo Mello)
Picoca (Matheus Tavares),Caos (Jonas Vriesman) (Jonas Vriesman)
Picoca (Matheus Tavares),Brucer (Bruno Pereira)
Picoca (Matheus Tavares),SacyR (Gustavo Rossi)
Picoca (Matheus Tavares),Eryon (Márcio Reis)
Picoca (Matheus Tavares),Neki (Vinícius Ghilardi)
MiT (Gabriel Souza),Ayel (Marcelo Mello)
MiT (Gabriel Souza),Caos (Jonas Vriesman) (Jonas Vriesman)
MiT (Gabriel Souza),Brucer (Bruno Pereira)
MiT (Gabriel Souza),SacyR (Gustavo Rossi)
MiT (Gabriel Souza),Eryon (Márcio Reis)
MiT (Gabriel Souza),Neki (Vinícius Ghilardi)
Aoshi (Franklin Coutinho),Zantins (Luccas Zanqueta)
Aoshi (Franklin Coutinho),Snowlz (Guilherme Neves)
Aoshi (Franklin Coutinho),TaeYeon (Rodrigo Panisa)
Aoshi (Franklin Coutinho),Alocs (Leonardo Belo)
Aoshi (Franklin Coutinho),Transao (Rafael Mucidas)
Nappon (Carlos Rücker),Zantins (Luccas Zanqueta)
Nappon (Carlos Rücker),Snowlz (Guilherme Neves)
Nappon (Carlos Rücker),TaeYeon (Rodrigo Panisa)
Nappon (Carlos Rücker),Alocs (Leonardo Belo)
Nappon (Carlos Rücker),Transao (Rafael Mucidas)
Vash (Guilherme Del Buono),Zantins (Luccas Zanqueta)
Vash (Guilherme Del Buono),Snowlz (Guilherme Neves)
Vash (Guilherme Del Buono),TaeYeon (Rodrigo Panisa)
Vash (Guilherme Del Buono),Skyer (Felipe Gimenes)
Vash (Guilherme Del Buono),Alocs (Leonardo Belo)
Vash (Guilherme Del Buono),Transao (Rafael Mucidas)
pbo (Pablo Yuri),Zantins (Luccas Zanqueta)
pbo (Pablo Yuri),Snowlz (Guilherme Neves)
pbo (Pablo Yuri),TaeYeon (Rodrigo Panisa)
pbo (Pablo Yuri),Skyer (Felipe Gimenes)
pbo (Pablo Yuri),Alocs (Leonardo Belo)
pbo (Pablo Yuri),Transao (Rafael Mucidas)
Wos (Willyan Bonpam),Zantins (Luccas Zanqueta)
Wos (Willyan Bonpam),Snowlz (Guilherme Neves)
Wos (Willyan Bonpam),TaeYeon (Rodrigo Panisa)
Wos (Willyan Bonpam),Alocs (Leonardo Belo)
Wos (Willyan Bonpam),Transao (Rafael Mucidas)
Djokovic (Thiago Maia),Zantins (Luccas Zanqueta)
Djokovic (Thiago Maia),Snowlz (Guilherme Neves)
Djokovic (Thiago Maia),TaeYeon (Rodrigo Panisa)
Djokovic (Thiago Maia),Skyer (Felipe Gimenes)
Djokovic (Thiago Maia),Alocs (Leonardo Belo)
Djokovic (Thiago Maia),Transao (Rafael Mucidas)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),4LaN (Alanderson Meireles)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Krastyel (Marcos Ferraz)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),DudsTheBoy (Igor Homem)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),Espeon (Martin Gonçalves)
Lynx (Pedro Quintavalle) (Pedro Quintavalle),etsblade (Eduardo Souza)
4LaN (Alanderson Meireles),Krastyel (Marcos Ferraz)
4LaN (Alanderson Meireles),DudsTheBoy (Igor Homem)
4LaN (Alanderson Meireles),Espeon (Martin Gonçalves)
4LaN (Alanderson Meireles),etsblade (Eduardo Souza)
Krastyel (Marcos Ferraz),DudsTheBoy (Igor Homem)
Krastyel (Marcos Ferraz),Espeon (Martin Gonçalves)
Krastyel (Marcos Ferraz),etsblade (Eduardo Souza)
DudsTheBoy (Igor Homem),Espeon (Martin Gonçalves)
DudsTheBoy (Igor Homem),etsblade (Eduardo Souza)
Thulz (Vinícius Machado),Freire (Matheus Freire)
Thulz (Vinícius Machado),Evrot (Danniel Franco)
Thulz (Vinícius Machado),Cansado (Matheus Guimarães)
Thulz (Vinícius Machado),Cabuloso (Victor Oliveira)
Thulz (Vinícius Machado),FeeFoo (Sylvio Junior)
Freire (Matheus Freire),Evrot (Danniel Franco)
Freire (Matheus Freire),Cansado (Matheus Guimarães)
Freire (Matheus Freire),Cabuloso (Victor Oliveira)
Freire (Matheus Freire),FeeFoo (Sylvio Junior)
Evrot (Danniel Franco),Cansado (Matheus Guimarães)
Evrot (Danniel Franco),Cabuloso (Victor Oliveira)
Evrot (Danniel Franco),FeeFoo (Sylvio Junior)
Cansado (Matheus Guimarães),Cabuloso (Victor Oliveira)
Cansado (Matheus Guimarães),FeeFoo (Sylvio Junior)
Cabuloso (Victor Oliveira),FeeFoo (Sylvio Junior)
Ranger (Filipe Brombilla),Tierwulf (Sebastián Mateluna)
Ranger (Filipe Brombilla),Rakin (Rafael Knittel)
Ranger (Filipe Brombilla),RedBert (Ygor Freitas)
Ranger (Filipe Brombilla),Dionrray (João Pedro Barbosa)
Tierwulf (Sebastián Mateluna),Rakin (Rafael Knittel)
Tierwulf (Sebastián Mateluna),Luskka (Lucas Felipe Rentechen)
Tierwulf (Sebastián Mateluna),RedBert (Ygor Freitas)
Tierwulf (Sebastián Mateluna),Dionrray (João Pedro Barbosa)
Rakin (Rafael Knittel),Luskka (Lucas Felipe Rentechen)
Rakin (Rafael Knittel),RedBert (Ygor Freitas)
Rakin (Rafael Knittel),Dionrray (João Pedro Barbosa)
Luskka (Lucas Felipe Rentechen),RedBert (Ygor Freitas)
Luskka (Lucas Felipe Rentechen),Dionrray (João Pedro Barbosa)
RedBert (Ygor Freitas),Dionrray (João Pedro Barbosa)
LEP (Pedro Luiz Marcari),pbo (Pablo Yuri)
LEP (Pedro Luiz Marcari),Wos (Willyan Bonpam)
LEP (Pedro Luiz Marcari),Djokovic (Thiago Maia)
Minerva (Gustavo Alves),pbo (Pablo Yuri)
Minerva (Gustavo Alves),Wos (Willyan Bonpam)
Minerva (Gustavo Alves),Djokovic (Thiago Maia)
TinOwns (Thiago Sartori),pbo (Pablo Yuri)
TinOwns (Thiago Sartori),Wos (Willyan Bonpam)
TinOwns (Thiago Sartori),Djokovic (Thiago Maia)
Zantins (Luccas Zanqueta),Danagorn (Daniel Drummond)
Zantins (Luccas Zanqueta),Matsukaze (Pedro Gama)
Zantins (Luccas Zanqueta),Galfi (Hugo Augusto)
Verto (Álvaro Martins),Danagorn (Daniel Drummond)
Verto (Álvaro Martins),Zuao (João Vitor Morais)
Verto (Álvaro Martins),Vash (Guilherme Del Buono)
Verto (Álvaro Martins),Matsukaze (Pedro Gama)
Verto (Álvaro Martins),verfix (Jorge Silveira)
Verto (Álvaro Martins),Galfi (Hugo Augusto)
Danagorn (Daniel Drummond),verfix (Jorge Silveira)
Danagorn (Daniel Drummond),Galfi (Hugo Augusto)
Zuao (João Vitor Morais),Vash (Guilherme Del Buono)
Zuao (João Vitor Morais),verfix (Jorge Silveira)
Vash (Guilherme Del Buono),verfix (Jorge Silveira)
Vash (Guilherme Del Buono),Galfi (Hugo Augusto)
Matsukaze (Pedro Gama),verfix (Jorge Silveira)
verfix (Jorge Silveira),Galfi (Hugo Augusto)
Robo (Leonardo Souza),Nappon (Carlos Rücker)
Nappon (Carlos Rücker),takeshi (Murilo Alves)
Nappon (Carlos Rücker),esA (Eidi Yanagimachi)
Nappon (Carlos Rücker),Baiano (Gustavo Gomes)
esA (Eidi Yanagimachi),Alocs (Leonardo Belo)
Baiano (Gustavo Gomes),Alocs (Leonardo Belo)
SkyBart (Mateus Neves),Skyer (Felipe Gimenes)
Turtle (Gabriel Peixoto),Skyer (Felipe Gimenes)
Goku (Bruno Miyaguchi),Skyer (Felipe Gimenes)
Skyer (Felipe Gimenes),Professor (Matheus Leirião)
Skyer (Felipe Gimenes),Von (Gabriel Barbosa) (Gabriel Barbosa)
Mylon (Matheus Borges),TaeYeon (Rodrigo Panisa)
SirT (Thúlio Carlos),TaeYeon (Rodrigo Panisa)
Kami (Gabriel Bohm Santos) (Gabriel Santos),TaeYeon (Rodrigo Panisa)
TaeYeon (Rodrigo Panisa),ziriguidun (Pedro Vilarinho)
TaeYeon (Rodrigo Panisa),MiT (Gabriel Souza)
Eryon (Márcio Reis),StoneD YoDa (Felipe Noronha)
Eryon (Márcio Reis),Dioud (Hugo Padioleau)
Ayel (Marcelo Mello),StoneD YoDa (Felipe Noronha)
Ayel (Marcelo Mello),Dioud (Hugo Padioleau)
StoneD YoDa (Felipe Noronha),Brucer (Bruno Pereira)
StoneD YoDa (Felipe Noronha),SacyR (Gustavo Rossi)
StoneD YoDa (Felipe Noronha),Dioud (Hugo Padioleau)
StoneD YoDa (Felipe Noronha),Neki (Vinícius Ghilardi)
Brucer (Bruno Pereira),Dioud (Hugo Padioleau)
SacyR (Gustavo Rossi),Dioud (Hugo Padioleau)
Dioud (Hugo Padioleau),Neki (Vinícius Ghilardi)
LEP (Pedro Luiz Marcari),Nappon (Carlos Rücker)
LEP (Pedro Luiz Marcari),Alocs (Leonardo Belo)
LEP (Pedro Luiz Marcari),TaeYeon (Rodrigo Panisa)
Minerva (Gustavo Alves),Nappon (Carlos Rücker)
Minerva (Gustavo Alves),Alocs (Leonardo Belo)
Minerva (Gustavo Alves),TaeYeon (Rodrigo Panisa)
TinOwns (Thiago Sartori),Nappon (Carlos Rücker)
TinOwns (Thiago Sartori),Alocs (Leonardo Belo)
TinOwns (Thiago Sartori),TaeYeon (Rodrigo Panisa)
pbo (Pablo Yuri),Yang (Felipe Zhao) (Felipe Zhao)
pbo (Pablo Yuri),Revolta (Gabriel Henud)
pbo (Pablo Yuri),tockers (Gabriel Claumann)
pbo (Pablo Yuri),micaO (Micael Rodrigues)
pbo (Pablo Yuri),Jockster (Luan Cardoso)
pbo (Pablo Yuri),Abaxial (Alexandre Haibel)
pbo (Pablo Yuri),Robo (Leonardo Souza)
pbo (Pablo Yuri),takeshi (Murilo Alves)
pbo (Pablo Yuri),esA (Eidi Yanagimachi)
pbo (Pablo Yuri),Baiano (Gustavo Gomes)
pbo (Pablo Yuri),Mylon (Matheus Borges)
pbo (Pablo Yuri),SirT (Thúlio Carlos)
pbo (Pablo Yuri),Kami (Gabriel Bohm Santos) (Gabriel Santos)
pbo (Pablo Yuri),ziriguidun (Pedro Vilarinho)
pbo (Pablo Yuri),MiT (Gabriel Souza)
Wos (Willyan Bonpam),Yang (Felipe Zhao) (Felipe Zhao)
Wos (Willyan Bonpam),Revolta (Gabriel Henud)
Wos (Willyan Bonpam),tockers (Gabriel Claumann)
Wos (Willyan Bonpam),micaO (Micael Rodrigues)
Wos (Willyan Bonpam),Jockster (Luan Cardoso)
Wos (Willyan Bonpam),Abaxial (Alexandre Haibel)
Wos (Willyan Bonpam),Robo (Leonardo Souza)
Wos (Willyan Bonpam),takeshi (Murilo Alves)
Wos (Willyan Bonpam),esA (Eidi Yanagimachi)
Wos (Willyan Bonpam),Baiano (Gustavo Gomes)
Wos (Willyan Bonpam),Mylon (Matheus Borges)
Wos (Willyan Bonpam),SirT (Thúlio Carlos)
Wos (Willyan Bonpam),Kami (Gabriel Bohm Santos) (Gabriel Santos)
Wos (Willyan Bonpam),ziriguidun (Pedro Vilarinho)
Wos (Willyan Bonpam),MiT (Gabriel Souza)
Djokovic (Thiago Maia),Revolta (Gabriel Henud)
Djokovic (Thiago Maia),Abaxial (Alexandre Haibel)
Djokovic (Thiago Maia),Robo (Leonardo Souza)
Djokovic (Thiago Maia),takeshi (Murilo Alves)
Djokovic (Thiago Maia),esA (Eidi Yanagimachi)
Djokovic (Thiago Maia),Baiano (Gustavo Gomes)
Djokovic (Thiago Maia),Mylon (Matheus Borges)
Djokovic (Thiago Maia),SirT (Thúlio Carlos)
Djokovic (Thiago Maia),Kami (Gabriel Bohm Santos) (Gabriel Santos)
Djokovic (Thiago Maia),ziriguidun (Pedro Vilarinho)
Djokovic (Thiago Maia),MiT (Gabriel Souza)
Yang (Felipe Zhao) (Felipe Zhao),Nappon (Carlos Rücker)
Yang (Felipe Zhao) (Felipe Zhao),TaeYeon (Rodrigo Panisa)
Revolta (Gabriel Henud),Nappon (Carlos Rücker)
Revolta (Gabriel Henud),TaeYeon (Rodrigo Panisa)
tockers (Gabriel Claumann),Nappon (Carlos Rücker)
tockers (Gabriel Claumann),TaeYeon (Rodrigo Panisa)
micaO (Micael Rodrigues),Nappon (Carlos Rücker)
micaO (Micael Rodrigues),TaeYeon (Rodrigo Panisa)
Jockster (Luan Cardoso),Nappon (Carlos Rücker)
Jockster (Luan Cardoso),TaeYeon (Rodrigo Panisa)
Abaxial (Alexandre Haibel),Nappon (Carlos Rücker)
Abaxial (Alexandre Haibel),Alocs (Leonardo Belo)
Abaxial (Alexandre Haibel),TaeYeon (Rodrigo Panisa)
Robo (Leonardo Souza),TaeYeon (Rodrigo Panisa)
Nappon (Carlos Rücker),Mylon (Matheus Borges)
Nappon (Carlos Rücker),SirT (Thúlio Carlos)
Nappon (Carlos Rücker),Kami (Gabriel Bohm Santos) (Gabriel Santos)
Nappon (Carlos Rücker),ziriguidun (Pedro Vilarinho)
Nappon (Carlos Rücker),MiT (Gabriel Souza)
takeshi (Murilo Alves),TaeYeon (Rodrigo Panisa)
esA (Eidi Yanagimachi),TaeYeon (Rodrigo Panisa)
Baiano (Gustavo Gomes),TaeYeon (Rodrigo Panisa)
Alocs (Leonardo Belo),Mylon (Matheus Borges)
Alocs (Leonardo Belo),SirT (Thúlio Carlos)
Alocs (Leonardo Belo),Kami (Gabriel Bohm Santos) (Gabriel Santos)
Alocs (Leonardo Belo),ziriguidun (Pedro Vilarinho)
Alocs (Leonardo Belo),MiT (Gabriel Souza)
Ranger (Filipe Brombilla),beansu (Mauno Tälli)
Ranger (Filipe Brombilla),StoneD YoDa (Felipe Noronha)
Ranger (Filipe Brombilla),Brucer (Bruno Pereira)
Ranger (Filipe Brombilla),SacyR (Gustavo Rossi)
Ranger (Filipe Brombilla),Dioud (Hugo Padioleau)
Ranger (Filipe Brombilla),Neki (Vinícius Ghilardi)
Tierwulf (Sebastián Mateluna),beansu (Mauno Tälli)
Tierwulf (Sebastián Mateluna),StoneD YoDa (Felipe Noronha)
Tierwulf (Sebastián Mateluna),Brucer (Bruno Pereira)
Tierwulf (Sebastián Mateluna),SacyR (Gustavo Rossi)
Tierwulf (Sebastián Mateluna),Dioud (Hugo Padioleau)
Tierwulf (Sebastián Mateluna),Neki (Vinícius Ghilardi)
Rakin (Rafael Knittel),beansu (Mauno Tälli)
Rakin (Rafael Knittel),StoneD YoDa (Felipe Noronha)
Rakin (Rafael Knittel),Brucer (Bruno Pereira)
Rakin (Rafael Knittel),SacyR (Gustavo Rossi)
Rakin (Rafael Knittel),Dioud (Hugo Padioleau)
Rakin (Rafael Knittel),Neki (Vinícius Ghilardi)
Luskka (Lucas Felipe Rentechen),beansu (Mauno Tälli)
Luskka (Lucas Felipe Rentechen),StoneD YoDa (Felipe Noronha)
Luskka (Lucas Felipe Rentechen),Brucer (Bruno Pereira)
Luskka (Lucas Felipe Rentechen),SacyR (Gustavo Rossi)
Luskka (Lucas Felipe Rentechen),Dioud (Hugo Padioleau)
Luskka (Lucas Felipe Rentechen),Neki (Vinícius Ghilardi)
RedBert (Ygor Freitas),beansu (Mauno Tälli)
RedBert (Ygor Freitas),StoneD YoDa (Felipe Noronha)
RedBert (Ygor Freitas),Brucer (Bruno Pereira)
RedBert (Ygor Freitas),SacyR (Gustavo Rossi)
RedBert (Ygor Freitas),Dioud (Hugo Padioleau)
RedBert (Ygor Freitas),Neki (Vinícius Ghilardi)
Dionrray (João Pedro Barbosa),beansu (Mauno Tälli)
Dionrray (João Pedro Barbosa),StoneD YoDa (Felipe Noronha)
Dionrray (João Pedro Barbosa),Brucer (Bruno Pereira)
Dionrray (João Pedro Barbosa),SacyR (Gustavo Rossi)
Dionrray (João Pedro Barbosa),Dioud (Hugo Padioleau)
Dionrray (João Pedro Barbosa),Neki (Vinícius Ghilardi)
beansu (Mauno Tälli),StoneD YoDa (Felipe Noronha)
beansu (Mauno Tälli),Brucer (Bruno Pereira)
beansu (Mauno Tälli),SacyR (Gustavo Rossi)
beansu (Mauno Tälli),Dioud (Hugo Padioleau)
beansu (Mauno Tälli),Neki (Vinícius Ghilardi)
Matheushn (Matheus Nogi),Freire (Matheus Freire)
Matheushn (Matheus Nogi),Krastyel (Marcos Ferraz)
Matheushn (Matheus Nogi),DudsTheBoy (Igor Homem)
Matheushn (Matheus Nogi),K0ga (Lucas Godoy)
Matheushn (Matheus Nogi),Dezenove (Renan Crespo)
Freire (Matheus Freire),Krastyel (Marcos Ferraz)
Freire (Matheus Freire),DudsTheBoy (Igor Homem)
Freire (Matheus Freire),K0ga (Lucas Godoy)
Freire (Matheus Freire),Dezenove (Renan Crespo)
Krastyel (Marcos Ferraz),K0ga (Lucas Godoy)
Krastyel (Marcos Ferraz),Dezenove (Renan Crespo)
DudsTheBoy (Igor Homem),K0ga (Lucas Godoy)
DudsTheBoy (Igor Homem),Dezenove (Renan Crespo)
K0ga (Lucas Godoy),Dezenove (Renan Crespo)
FitzRoy (Mateus Cayres),Shini (Diogo Rogê)
FitzRoy (Mateus Cayres),Rivabene (Alan Rivabene)
FitzRoy (Mateus Cayres),Absolut (Luis Felipe Carvalho)
FitzRoy (Mateus Cayres),BocaJR (Emerson Alencar)
FitzRoy (Mateus Cayres),Mortal (Vinícius Dutra) (Vinícius Romualdo)
Shini (Diogo Rogê),Rivabene (Alan Rivabene)
Shini (Diogo Rogê),Absolut (Luis Felipe Carvalho)
Shini (Diogo Rogê),BocaJR (Emerson Alencar)
Shini (Diogo Rogê),Mortal (Vinícius Dutra) (Vinícius Romualdo)
Rivabene (Alan Rivabene),Absolut (Luis Felipe Carvalho)
Rivabene (Alan Rivabene),BocaJR (Emerson Alencar)
Rivabene (Alan Rivabene),Mortal (Vinícius Dutra) (Vinícius Romualdo)
Absolut (Luis Felipe Carvalho),BocaJR (Emerson Alencar)
Absolut (Luis Felipe Carvalho),Mortal (Vinícius Dutra) (Vinícius Romualdo)
BocaJR (Emerson Alencar),Mortal (Vinícius Dutra) (Vinícius Romualdo)
LEP (Pedro Luiz Marcari),Yampi (Yan Petermann)
Yampi (Yan Petermann),TinOwns (Thiago Sartori)
Yampi (Yan Petermann),pbo (Pablo Yuri)
Yampi (Yan Petermann),Wos (Willyan Bonpam)
Yampi (Yan Petermann),Galfi (Hugo Augusto)
pbo (Pablo Yuri),Galfi (Hugo Augusto)
Wos (Willyan Bonpam),Galfi (Hugo Augusto)
Ayel (Marcelo Mello),Envy (Bruno Farias) (Bruno Farias)
Ayel (Marcelo Mello),Godoi (Claudio Godoi)
Turtle (Gabriel Peixoto),Envy (Bruno Farias) (Bruno Farias)
Turtle (Gabriel Peixoto),Godoi (Claudio Godoi)
Envy (Bruno Farias) (Bruno Farias),micaO (Micael Rodrigues)
Envy (Bruno Farias) (Bruno Farias),Jockster (Luan Cardoso)
Envy (Bruno Farias) (Bruno Farias),Godoi (Claudio Godoi)
micaO (Micael Rodrigues),Godoi (Claudio Godoi)
Jockster (Luan Cardoso),Godoi (Claudio Godoi)
Zantins (Luccas Zanqueta),TitaN (Alexandre Lima)
Zantins (Luccas Zanqueta),Riyev (Marcelo Carrara)
Zantins (Luccas Zanqueta),Neki (Vinícius Ghilardi)
Danagorn (Daniel Drummond),TitaN (Alexandre Lima)
Danagorn (Daniel Drummond),TheFoxz (Renato de Souza)
Danagorn (Daniel Drummond),Riyev (Marcelo Carrara)
Danagorn (Daniel Drummond),Neki (Vinícius Ghilardi)
Vash (Guilherme Del Buono),TheFoxz (Renato de Souza)
Vash (Guilherme Del Buono),Riyev (Marcelo Carrara)
Vash (Guilherme Del Buono),Neki (Vinícius Ghilardi)
TitaN (Alexandre Lima),TheFoxz (Renato de Souza)
TitaN (Alexandre Lima),Riyev (Marcelo Carrara)
TheFoxz (Renato de Souza),Neki (Vinícius Ghilardi)
Riyev (Marcelo Carrara),Neki (Vinícius Ghilardi)
Yang (Felipe Zhao) (Felipe Zhao),Jung (Lorenzo Jung)
Revolta (Gabriel Henud),Jung (Lorenzo Jung)
takeshi (Murilo Alves),Jung (Lorenzo Jung)
esA (Eidi Yanagimachi),Jung (Lorenzo Jung)
ziriguidun (Pedro Vilarinho),Jung (Lorenzo Jung)
Aoshi (Franklin Coutinho),Ranger (Filipe Brombilla)
Aoshi (Franklin Coutinho),Dynquedo (Matheus Rossini)
Aoshi (Franklin Coutinho),Luskka (Lucas Felipe Rentechen)
Aoshi (Franklin Coutinho),BocaJR (Emerson Alencar)
Aoshi (Franklin Coutinho),Dionrray (João Pedro Barbosa)
Ranger (Filipe Brombilla),Dynquedo (Matheus Rossini)
Dynquedo (Matheus Rossini),Luskka (Lucas Felipe Rentechen)
Dynquedo (Matheus Rossini),BocaJR (Emerson Alencar)
Dynquedo (Matheus Rossini),Dionrray (João Pedro Barbosa)
BocaJR (Emerson Alencar),Dionrray (João Pedro Barbosa)
Mylon (Matheus Borges),Rakin (Rafael Knittel)
SirT (Thúlio Carlos),Rakin (Rafael Knittel)
SirT (Thúlio Carlos),Loop (Caio Almeida)
TaeYeon (Rodrigo Panisa),Rakin (Rafael Knittel)
TaeYeon (Rodrigo Panisa),Matsukaze (Pedro Gama)
TaeYeon (Rodrigo Panisa),Loop (Caio Almeida)
Kami (Gabriel Bohm Santos) (Gabriel Santos),Loop (Caio Almeida)
Rakin (Rafael Knittel),Matsukaze (Pedro Gama)
Rakin (Rafael Knittel),Loop (Caio Almeida)
Rakin (Rafael Knittel),MiT (Gabriel Souza)
Matsukaze (Pedro Gama),Loop (Caio Almeida)
Loop (Caio Almeida),MiT (Gabriel Souza)
Robo (Leonardo Souza),Dioud (Hugo Padioleau)
Robo (Leonardo Souza),Gevous (Fayan Pertijs)
Nappon (Carlos Rücker),brTT (Felipe Gonçalves)
Nappon (Carlos Rücker),Dioud (Hugo Padioleau)
Nappon (Carlos Rücker),Gevous (Fayan Pertijs)
tockers (Gabriel Claumann),Dioud (Hugo Padioleau)
tockers (Gabriel Claumann),Gevous (Fayan Pertijs)
brTT (Felipe Gonçalves),Gevous (Fayan Pertijs)
Dioud (Hugo Padioleau),Gevous (Fayan Pertijs)
Thulz (Vinícius Machado),4LaN (Alanderson Meireles)
Thulz (Vinícius Machado),Erickão (Erick Cardoso)
4LaN (Alanderson Meireles),Evrot (Danniel Franco)
4LaN (Alanderson Meireles),Cansado (Matheus Guimarães)
4LaN (Alanderson Meireles),Cabuloso (Victor Oliveira)
4LaN (Alanderson Meireles),Erickão (Erick Cardoso)
Evrot (Danniel Franco),Erickão (Erick Cardoso)
Cansado (Matheus Guimarães),Erickão (Erick Cardoso)
Cabuloso (Victor Oliveira),Erickão (Erick Cardoso)
Robo (Leonardo Souza),StoneD YoDa (Felipe Noronha)
Nappon (Carlos Rücker),SacyR (Gustavo Rossi)
StoneD YoDa (Felipe Noronha),brTT (Felipe Gonçalves)
StoneD YoDa (Felipe Noronha),Gevous (Fayan Pertijs)
SacyR (Gustavo Rossi),Gevous (Fayan Pertijs)
Verto (Álvaro Martins),Shini (Diogo Rogê)
Verto (Álvaro Martins),Marf (João Piola)
Verto (Álvaro Martins),Absolut (Luis Felipe Carvalho)
Verto (Álvaro Martins),RedBert (Ygor Freitas)
Verto (Álvaro Martins),Mortal (Vinícius Dutra) (Vinícius Romualdo)
Shini (Diogo Rogê),Marf (João Piola)
Shini (Diogo Rogê),RedBert (Ygor Freitas)
Marf (João Piola),Absolut (Luis Felipe Carvalho)
Marf (João Piola),RedBert (Ygor Freitas)
Marf (João Piola),Mortal (Vinícius Dutra) (Vinícius Romualdo)
Absolut (Luis Felipe Carvalho),RedBert (Ygor Freitas)
RedBert (Ygor Freitas),Mortal (Vinícius Dutra) (Vinícius Romualdo)
SkyBart (Mateus Neves),danz0r (Daniel Mussoi)
SkyBart (Mateus Neves),Piroxz (Luis Chavez)
Zuao (João Vitor Morais),danz0r (Daniel Mussoi)
Zuao (João Vitor Morais),Piroxz (Luis Chavez)
Goku (Bruno Miyaguchi),danz0r (Daniel Mussoi)
Goku (Bruno Miyaguchi),Piroxz (Luis Chavez)
danz0r (Daniel Mussoi),Professor (Matheus Leirião)
danz0r (Daniel Mussoi),Piroxz (Luis Chavez)
Professor (Matheus Leirião),Piroxz (Luis Chavez)
LEP (Pedro Luiz Marcari),Visdom (Benjamin Larsen)
LEP (Pedro Luiz Marcari),Strong (Joseph Edwards) (Joseph Edwards)
LEP (Pedro Luiz Marcari),gafone (Pedro Gafone)
TinOwns (Thiago Sartori),Visdom (Benjamin Larsen)
TinOwns (Thiago Sartori),Strong (Joseph Edwards) (Joseph Edwards)
TinOwns (Thiago Sartori),gafone (Pedro Gafone)
pbo (Pablo Yuri),Visdom (Benjamin Larsen)
pbo (Pablo Yuri),Strong (Joseph Edwards) (Joseph Edwards)
pbo (Pablo Yuri),gafone (Pedro Gafone)
Visdom (Benjamin Larsen),Strong (Joseph Edwards) (Joseph Edwards)
Ayel (Marcelo Mello),Shini (Diogo Rogê)
Ayel (Marcelo Mello),Peter Dun (Peter Dun)
Turtle (Gabriel Peixoto),Peter Dun (Peter Dun)
Shini (Diogo Rogê),Envy (Bruno Farias) (Bruno Farias)
Shini (Diogo Rogê),micaO (Micael Rodrigues)
Shini (Diogo Rogê),Jockster (Luan Cardoso)
Shini (Diogo Rogê),Peter Dun (Peter Dun)
Envy (Bruno Farias) (Bruno Farias),Peter Dun (Peter Dun)
micaO (Micael Rodrigues),Peter Dun (Peter Dun)
Jockster (Luan Cardoso),Peter Dun (Peter Dun)
Yang (Felipe Zhao) (Felipe Zhao),Juzinho (Gabriel Nishimura)
Revolta (Gabriel Henud),Juzinho (Gabriel Nishimura)
takeshi (Murilo Alves),Juzinho (Gabriel Nishimura)
Juzinho (Gabriel Nishimura),ziriguidun (Pedro Vilarinho)
Juzinho (Gabriel Nishimura),Abaxial (Alexandre Haibel)
Mylon (Matheus Borges),jUc (César Barbosa)
TaeYeon (Rodrigo Panisa),jUc (César Barbosa)
Kami (Gabriel Bohm Santos) (Gabriel Santos),jUc (César Barbosa)
Matsukaze (Pedro Gama),jUc (César Barbosa)
Loop (Caio Almeida),jUc (César Barbosa)
SkyBart (Mateus Neves),Ranger (Filipe Brombilla)
SkyBart (Mateus Neves),Luskka (Lucas Felipe Rentechen)
Ranger (Filipe Brombilla),Goku (Bruno Miyaguchi)
Ranger (Filipe Brombilla),Professor (Matheus Leirião)
Ranger (Filipe Brombilla),Von (Gabriel Barbosa) (Gabriel Barbosa)
Zuao (João Vitor Morais),Luskka (Lucas Felipe Rentechen)
Goku (Bruno Miyaguchi),Luskka (Lucas Felipe Rentechen)
Luskka (Lucas Felipe Rentechen),Professor (Matheus Leirião)
Luskka (Lucas Felipe Rentechen),Von (Gabriel Barbosa) (Gabriel Barbosa)
Robo (Leonardo Souza),rhuckz (Rúben Barbosa)
Robo (Leonardo Souza),Brokenshard (Ram Djemal)
Nappon (Carlos Rücker),rhuckz (Rúben Barbosa)
